siparis_id,toplam_tutar,saat,gun_no,hava_durumu,sicaklik_c,urun_sayisi,hafta_sonu,kisi_sayisi,yas_grubu
6224,700.0,8,5,Soğuk/Karlı,25.0,2,0,1,25-34
6225,770.0,8,5,Güneşli,21.0,2,0,1,25-34
6226,700.0,8,5,Yağmurlu,22.0,2,0,1,25-34
6227,495.0,8,5,Bulutlu,10.0,2,0,1,25-34
6228,1005.0,8,5,Güneşli,20.0,2,0,1,25-34
6229,530.0,8,5,Yağmurlu,14.0,2,0,1,25-34
6230,1110.0,9,5,Güneşli,21.0,2,0,1,25-34
6231,770.0,9,5,Yağmurlu,15.0,2,0,1,25-34
6232,770.0,9,5,Soğuk/Karlı,16.0,2,0,1,25-34
6233,530.0,9,5,Yağmurlu,10.0,2,0,1,25-34
6234,665.0,9,5,Güneşli,26.0,2,0,1,25-34
6235,390.0,10,5,Bulutlu,16.0,2,0,1,25-34
6236,1005.0,10,5,Yağmurlu,24.0,2,0,1,25-34
6237,425.0,10,5,Güneşli,20.0,2,0,1,25-34
6238,1075.0,10,5,Yağmurlu,13.0,2,0,1,25-34
6239,530.0,10,5,Güneşli,8.0,2,0,1,25-34
6240,1075.0,10,5,Güneşli,26.0,2,0,1,25-34
6241,735.0,10,5,Soğuk/Karlı,8.0,2,0,1,25-34
6242,425.0,10,5,Güneşli,25.0,2,0,1,25-34
6243,970.0,10,5,Bulutlu,24.0,2,0,1,25-34
6244,1005.0,10,5,Soğuk/Karlı,18.0,2,0,1,25-34
6245,65.0,11,5,Soğuk/Karlı,13.0,1,0,1,25-34
6246,305.0,11,5,Soğuk/Karlı,15.0,2,0,1,25-34
6247,35.0,11,5,Güneşli,22.0,1,0,1,25-34
6248,535.0,12,5,Soğuk/Karlı,16.0,3,0,1,25-34
6249,585.0,12,5,Bulutlu,8.0,3,0,1,25-34
6250,535.0,12,5,Güneşli,12.0,3,0,1,25-34
6251,395.0,12,5,Güneşli,16.0,2,0,1,25-34
6252,495.0,12,5,Bulutlu,11.0,3,0,1,25-34
6253,375.0,12,5,Bulutlu,16.0,2,0,1,25-34
6254,445.0,12,5,Güneşli,12.0,2,0,1,25-34
6255,340.0,12,5,Bulutlu,13.0,2,0,1,25-34
6256,465.0,12,5,Güneşli,9.0,2,0,1,25-34
6257,445.0,12,5,Yağmurlu,16.0,2,0,1,25-34
6258,465.0,12,5,Yağmurlu,17.0,2,0,1,25-34
6259,445.0,12,5,Soğuk/Karlı,20.0,2,0,1,25-34
6260,325.0,12,5,Bulutlu,15.0,2,0,1,25-34
6261,325.0,12,5,Bulutlu,17.0,2,0,1,25-34
6262,535.0,12,5,Soğuk/Karlı,22.0,3,0,1,25-34
6263,585.0,12,5,Güneşli,10.0,3,0,1,25-34
6264,455.0,12,5,Bulutlu,10.0,3,0,1,25-34
6265,585.0,12,5,Yağmurlu,21.0,3,0,1,25-34
6266,535.0,12,5,Soğuk/Karlı,15.0,3,0,1,25-34
6267,535.0,12,5,Yağmurlu,25.0,3,0,1,25-34
6268,465.0,12,5,Yağmurlu,9.0,2,0,1,25-34
6269,465.0,12,5,Güneşli,23.0,2,0,1,25-34
6270,355.0,13,5,Yağmurlu,20.0,2,0,1,25-34
6271,340.0,13,5,Yağmurlu,14.0,2,0,1,25-34
6272,495.0,13,5,Soğuk/Karlı,17.0,3,0,1,25-34
6273,495.0,13,5,Soğuk/Karlı,12.0,3,0,1,25-34
6274,445.0,13,5,Soğuk/Karlı,15.0,2,0,1,25-34
6275,535.0,13,5,Yağmurlu,20.0,3,0,1,25-34
6276,495.0,13,5,Bulutlu,16.0,3,0,1,25-34
6277,495.0,13,5,Güneşli,8.0,3,0,1,25-34
6278,325.0,13,5,Soğuk/Karlı,12.0,2,0,1,25-34
6279,585.0,13,5,Soğuk/Karlı,26.0,3,0,1,25-34
6280,395.0,13,5,Bulutlu,23.0,2,0,1,25-34
6281,375.0,13,5,Güneşli,25.0,2,0,1,25-34
6282,585.0,13,5,Güneşli,15.0,3,0,1,25-34
6283,340.0,13,5,Güneşli,19.0,2,0,1,25-34
6284,325.0,13,5,Yağmurlu,11.0,2,0,1,25-34
6285,75.0,14,5,Bulutlu,25.0,1,0,1,25-34
6286,65.0,14,5,Yağmurlu,8.0,1,0,1,25-34
6287,85.0,15,5,Güneşli,17.0,1,0,1,25-34
6288,35.0,15,5,Yağmurlu,23.0,1,0,1,25-34
6289,115.0,15,5,Yağmurlu,15.0,1,0,1,25-34
6290,130.0,15,5,Yağmurlu,25.0,1,0,1,25-34
6291,215.0,16,5,Yağmurlu,21.0,2,0,1,25-34
6292,295.0,16,5,Soğuk/Karlı,16.0,2,0,1,25-34
6293,160.0,16,5,Güneşli,24.0,2,0,1,25-34
6294,325.0,16,5,Soğuk/Karlı,11.0,2,0,1,25-34
6295,220.0,17,5,Yağmurlu,9.0,2,0,1,25-34
6296,75.0,17,5,Güneşli,13.0,1,0,1,25-34
6297,85.0,17,5,Güneşli,14.0,1,0,1,25-34
6298,130.0,18,5,Soğuk/Karlı,23.0,1,0,1,25-34
6299,305.0,18,5,Yağmurlu,25.0,2,0,1,25-34
6300,3000.0,19,5,Soğuk/Karlı,12.0,3,0,1,25-34
6301,3845.0,19,5,Yağmurlu,22.0,4,0,2,25-34
6302,3255.0,19,5,Bulutlu,13.0,4,0,2,25-34
6303,2925.0,19,5,Soğuk/Karlı,13.0,3,0,1,25-34
6304,3915.0,19,5,Soğuk/Karlı,17.0,3,0,1,25-34
6305,3220.0,19,5,Yağmurlu,12.0,5,0,2,25-34
6306,1360.0,19,5,Bulutlu,10.0,3,0,1,25-34
6307,3140.0,19,5,Yağmurlu,15.0,4,0,2,25-34
6308,3495.0,19,5,Güneşli,17.0,3,0,1,25-34
6309,2940.0,19,5,Yağmurlu,8.0,5,0,2,25-34
6310,1360.0,19,5,Güneşli,24.0,3,0,1,25-34
6311,2955.0,19,5,Soğuk/Karlı,13.0,4,0,2,25-34
6312,1965.0,19,5,Bulutlu,8.0,4,0,2,25-34
6313,1360.0,19,5,Bulutlu,21.0,3,0,1,25-34
6314,2325.0,19,5,Yağmurlu,22.0,5,0,2,25-34
6315,2160.0,19,5,Soğuk/Karlı,18.0,3,0,1,25-34
6316,1970.0,19,5,Bulutlu,24.0,5,0,2,25-34
6317,1900.0,19,5,Soğuk/Karlı,11.0,3,0,1,25-34
6318,1620.0,19,5,Soğuk/Karlı,18.0,4,0,2,25-34
6319,3795.0,20,5,Güneşli,14.0,4,0,2,25-34
6320,1185.0,20,5,Soğuk/Karlı,21.0,4,0,2,25-34
6321,3015.0,20,5,Güneşli,10.0,5,0,2,25-34
6322,3165.0,20,5,Yağmurlu,12.0,4,0,2,25-34
6323,3675.0,20,5,Soğuk/Karlı,14.0,3,0,1,25-34
6324,3370.0,20,5,Güneşli,26.0,3,0,1,25-34
6325,2340.0,20,5,Yağmurlu,22.0,4,0,2,25-34
6326,2900.0,20,5,Yağmurlu,19.0,4,0,2,25-34
6327,3655.0,20,5,Soğuk/Karlı,16.0,4,0,2,25-34
6328,3680.0,20,5,Yağmurlu,21.0,4,0,2,25-34
6329,3390.0,20,5,Güneşli,25.0,3,0,1,25-34
6330,3155.0,20,5,Güneşli,16.0,5,0,2,25-34
6331,3325.0,20,5,Soğuk/Karlı,26.0,3,0,1,25-34
6332,2500.0,20,5,Güneşli,26.0,4,0,2,25-34
6333,2160.0,20,5,Bulutlu,8.0,5,0,2,25-34
6334,3160.0,20,5,Güneşli,15.0,5,0,2,25-34
6335,3020.0,20,5,Bulutlu,26.0,4,0,2,25-34
6336,2555.0,20,5,Güneşli,10.0,2,0,1,25-34
6337,3815.0,20,5,Güneşli,8.0,4,0,2,25-34
6338,3050.0,20,5,Soğuk/Karlı,15.0,4,0,2,25-34
6339,2150.0,20,5,Soğuk/Karlı,14.0,5,0,2,25-34
6340,3485.0,20,5,Soğuk/Karlı,26.0,3,0,1,25-34
6341,2640.0,20,5,Bulutlu,24.0,4,0,2,25-34
6342,3100.0,20,5,Soğuk/Karlı,15.0,3,0,1,25-34
6343,2245.0,20,5,Yağmurlu,21.0,5,0,2,25-34
6344,1240.0,20,5,Bulutlu,9.0,3,0,1,25-34
6345,1640.0,20,5,Soğuk/Karlı,20.0,3,0,1,25-34
6346,2750.0,20,5,Yağmurlu,12.0,5,0,2,25-34
6347,4315.0,20,5,Yağmurlu,9.0,3,0,1,25-34
6348,2500.0,20,5,Bulutlu,11.0,3,0,1,25-34
6349,3120.0,20,5,Güneşli,8.0,3,0,1,25-34
6350,1950.0,21,5,Bulutlu,18.0,3,0,1,25-34
6351,4335.0,21,5,Soğuk/Karlı,22.0,3,0,1,25-34
6352,2340.0,21,5,Güneşli,25.0,4,0,2,25-34
6353,2715.0,21,5,Soğuk/Karlı,26.0,5,0,2,25-34
6354,2190.0,21,5,Bulutlu,20.0,4,0,2,25-34
6355,3690.0,21,5,Bulutlu,24.0,4,0,2,25-34
6356,3050.0,21,5,Yağmurlu,10.0,3,0,1,25-34
6357,3065.0,21,5,Bulutlu,17.0,4,0,2,25-34
6358,3370.0,21,5,Bulutlu,17.0,4,0,2,25-34
6359,1890.0,21,5,Yağmurlu,9.0,2,0,1,25-34
6360,1950.0,21,5,Bulutlu,14.0,2,0,1,25-34
6361,2205.0,21,5,Yağmurlu,15.0,4,0,2,25-34
6362,2165.0,21,5,Soğuk/Karlı,19.0,5,0,2,25-34
6363,2310.0,21,5,Bulutlu,9.0,3,0,1,25-34
6364,3000.0,21,5,Yağmurlu,26.0,4,0,2,25-34
6365,1995.0,21,5,Yağmurlu,20.0,3,0,1,25-34
6366,3955.0,21,5,Soğuk/Karlı,17.0,3,0,1,25-34
6367,2920.0,21,5,Güneşli,11.0,2,0,1,25-34
6368,1790.0,21,5,Soğuk/Karlı,23.0,5,0,2,25-34
6369,3085.0,21,5,Soğuk/Karlı,12.0,4,0,2,25-34
6370,2210.0,21,5,Yağmurlu,21.0,5,0,2,25-34
6371,2715.0,21,5,Bulutlu,13.0,4,0,2,25-34
6372,60.0,22,5,Soğuk/Karlı,24.0,1,0,1,25-34
6373,260.0,22,5,Bulutlu,20.0,2,0,1,25-34
6374,115.0,22,5,Bulutlu,26.0,1,0,1,25-34
6375,60.0,22,5,Soğuk/Karlı,8.0,1,0,1,25-34
6376,270.0,23,5,Bulutlu,12.0,2,0,1,25-34
6377,45.0,23,5,Güneşli,9.0,1,0,1,25-34
6378,335.0,0,6,Yağmurlu,26.0,2,1,1,25-34
6379,85.0,0,6,Güneşli,14.0,1,1,1,25-34
6380,130.0,0,6,Bulutlu,25.0,1,1,1,25-34
6381,275.0,1,6,Soğuk/Karlı,14.0,2,1,1,25-34
6382,1040.0,8,6,Güneşli,13.0,2,1,1,25-34
6383,665.0,8,6,Bulutlu,18.0,2,1,1,25-34
6384,735.0,8,6,Güneşli,21.0,2,1,1,25-34
6385,1110.0,8,6,Bulutlu,19.0,2,1,1,25-34
6386,700.0,8,6,Yağmurlu,17.0,2,1,1,25-34
6387,1110.0,8,6,Bulutlu,16.0,2,1,1,25-34
6388,530.0,9,6,Bulutlu,15.0,2,1,1,25-34
6389,460.0,9,6,Yağmurlu,9.0,2,1,1,25-34
6390,770.0,9,6,Bulutlu,8.0,2,1,1,25-34
6391,970.0,9,6,Güneşli,8.0,2,1,1,25-34
6392,1040.0,9,6,Yağmurlu,21.0,2,1,1,25-34
6393,1040.0,9,6,Bulutlu,13.0,2,1,1,25-34
6394,1110.0,9,6,Yağmurlu,20.0,2,1,1,25-34
6395,770.0,9,6,Soğuk/Karlı,16.0,2,1,1,25-34
6396,770.0,9,6,Güneşli,10.0,2,1,1,25-34
6397,1110.0,9,6,Yağmurlu,8.0,2,1,1,25-34
6398,460.0,10,6,Soğuk/Karlı,10.0,2,1,1,25-34
6399,390.0,10,6,Yağmurlu,21.0,2,1,1,25-34
6400,1005.0,10,6,Yağmurlu,10.0,2,1,1,25-34
6401,735.0,10,6,Soğuk/Karlı,11.0,2,1,1,25-34
6402,770.0,10,6,Bulutlu,14.0,2,1,1,25-34
6403,425.0,10,6,Soğuk/Karlı,10.0,2,1,1,25-34
6404,1075.0,10,6,Güneşli,9.0,2,1,1,25-34
6405,735.0,10,6,Soğuk/Karlı,20.0,2,1,1,25-34
6406,460.0,10,6,Yağmurlu,10.0,2,1,1,25-34
6407,1005.0,10,6,Güneşli,23.0,2,1,1,25-34
6408,390.0,10,6,Güneşli,20.0,2,1,1,25-34
6409,60.0,11,6,Güneşli,9.0,1,1,1,25-34
6410,60.0,11,6,Güneşli,8.0,1,1,1,25-34
6411,150.0,11,6,Güneşli,25.0,2,1,1,25-34
6412,45.0,11,6,Güneşli,16.0,1,1,1,25-34
6413,375.0,12,6,Güneşli,21.0,2,1,1,25-34
6414,535.0,12,6,Soğuk/Karlı,13.0,3,1,1,25-34
6415,465.0,12,6,Güneşli,16.0,2,1,1,25-34
6416,445.0,12,6,Yağmurlu,15.0,2,1,1,25-34
6417,455.0,12,6,Yağmurlu,16.0,3,1,1,25-34
6418,465.0,12,6,Yağmurlu,17.0,2,1,1,25-34
6419,495.0,12,6,Yağmurlu,20.0,3,1,1,25-34
6420,340.0,12,6,Bulutlu,20.0,2,1,1,25-34
6421,535.0,12,6,Bulutlu,21.0,3,1,1,25-34
6422,495.0,12,6,Güneşli,14.0,3,1,1,25-34
6423,465.0,12,6,Soğuk/Karlı,9.0,2,1,1,25-34
6424,325.0,12,6,Yağmurlu,19.0,2,1,1,25-34
6425,465.0,12,6,Bulutlu,17.0,2,1,1,25-34
6426,495.0,12,6,Yağmurlu,24.0,3,1,1,25-34
6427,340.0,12,6,Bulutlu,23.0,2,1,1,25-34
6428,585.0,12,6,Soğuk/Karlı,14.0,3,1,1,25-34
6429,455.0,12,6,Soğuk/Karlı,25.0,3,1,1,25-34
6430,395.0,12,6,Güneşli,22.0,2,1,1,25-34
6431,495.0,12,6,Bulutlu,19.0,3,1,1,25-34
6432,495.0,12,6,Soğuk/Karlı,11.0,3,1,1,25-34
6433,585.0,12,6,Yağmurlu,14.0,3,1,1,25-34
6434,355.0,12,6,Güneşli,8.0,2,1,1,25-34
6435,455.0,13,6,Yağmurlu,22.0,3,1,1,25-34
6436,395.0,13,6,Güneşli,22.0,2,1,1,25-34
6437,455.0,13,6,Güneşli,13.0,3,1,1,25-34
6438,585.0,13,6,Bulutlu,21.0,3,1,1,25-34
6439,355.0,13,6,Bulutlu,16.0,2,1,1,25-34
6440,535.0,13,6,Soğuk/Karlı,20.0,3,1,1,25-34
6441,495.0,13,6,Yağmurlu,19.0,3,1,1,25-34
6442,355.0,13,6,Yağmurlu,24.0,2,1,1,25-34
6443,340.0,13,6,Güneşli,25.0,2,1,1,25-34
6444,355.0,13,6,Güneşli,11.0,2,1,1,25-34
6445,465.0,13,6,Bulutlu,20.0,2,1,1,25-34
6446,455.0,13,6,Yağmurlu,16.0,3,1,1,25-34
6447,325.0,13,6,Soğuk/Karlı,26.0,2,1,1,25-34
6448,60.0,14,6,Bulutlu,17.0,1,1,1,25-34
6449,115.0,15,6,Güneşli,8.0,1,1,1,25-34
6450,180.0,15,6,Bulutlu,18.0,2,1,1,25-34
6451,295.0,16,6,Güneşli,12.0,2,1,1,25-34
6452,305.0,17,6,Bulutlu,13.0,2,1,1,25-34
6453,65.0,17,6,Bulutlu,22.0,1,1,1,25-34
6454,130.0,18,6,Yağmurlu,26.0,1,1,1,25-34
6455,1105.0,19,6,Soğuk/Karlı,15.0,4,1,2,25-34
6456,3585.0,19,6,Soğuk/Karlı,8.0,4,1,2,25-34
6457,2740.0,19,6,Soğuk/Karlı,21.0,3,1,1,25-34
6458,3920.0,19,6,Bulutlu,18.0,3,1,1,25-34
6459,1790.0,19,6,Güneşli,16.0,5,1,2,25-34
6460,4290.0,19,6,Yağmurlu,9.0,3,1,1,25-34
6461,2375.0,19,6,Soğuk/Karlı,23.0,3,1,1,25-34
6462,1570.0,19,6,Bulutlu,24.0,2,1,1,25-34
6463,1780.0,19,6,Soğuk/Karlı,11.0,4,1,2,25-34
6464,2250.0,19,6,Yağmurlu,15.0,4,1,2,25-34
6465,2125.0,19,6,Güneşli,14.0,2,1,1,25-34
6466,1875.0,19,6,Yağmurlu,19.0,3,1,1,25-34
6467,2645.0,19,6,Bulutlu,26.0,5,1,2,25-34
6468,1860.0,19,6,Bulutlu,14.0,3,1,1,25-34
6469,4085.0,19,6,Bulutlu,17.0,4,1,2,25-34
6470,2840.0,19,6,Soğuk/Karlı,22.0,3,1,1,25-34
6471,2470.0,19,6,Yağmurlu,22.0,4,1,2,25-34
6472,3375.0,19,6,Bulutlu,25.0,2,1,1,25-34
6473,1385.0,19,6,Yağmurlu,20.0,4,1,2,25-34
6474,3325.0,19,6,Güneşli,18.0,3,1,1,25-34
6475,1480.0,19,6,Güneşli,22.0,2,1,1,25-34
6476,2720.0,19,6,Güneşli,16.0,3,1,1,25-34
6477,1970.0,19,6,Güneşli,13.0,5,1,2,25-34
6478,2490.0,19,6,Güneşli,15.0,4,1,2,25-34
6479,2615.0,20,6,Soğuk/Karlı,10.0,3,1,1,25-34
6480,2085.0,20,6,Güneşli,20.0,3,1,1,25-34
6481,2330.0,20,6,Yağmurlu,11.0,4,1,2,25-34
6482,2580.0,20,6,Güneşli,20.0,5,1,2,25-34
6483,2175.0,20,6,Bulutlu,18.0,3,1,1,25-34
6484,3400.0,20,6,Soğuk/Karlı,11.0,4,1,2,25-34
6485,2535.0,20,6,Bulutlu,20.0,5,1,2,25-34
6486,3580.0,20,6,Soğuk/Karlı,17.0,5,1,2,25-34
6487,2400.0,20,6,Soğuk/Karlı,23.0,2,1,1,25-34
6488,3570.0,20,6,Bulutlu,17.0,3,1,1,25-34
6489,1860.0,20,6,Bulutlu,14.0,4,1,2,25-34
6490,1420.0,20,6,Bulutlu,25.0,4,1,2,25-34
6491,4370.0,20,6,Yağmurlu,19.0,4,1,2,25-34
6492,2320.0,20,6,Yağmurlu,18.0,3,1,1,25-34
6493,1260.0,20,6,Soğuk/Karlı,12.0,4,1,2,25-34
6494,3025.0,20,6,Soğuk/Karlı,23.0,5,1,2,25-34
6495,2620.0,20,6,Soğuk/Karlı,15.0,5,1,2,25-34
6496,2005.0,20,6,Güneşli,12.0,4,1,2,25-34
6497,3690.0,20,6,Yağmurlu,16.0,4,1,2,25-34
6498,1980.0,20,6,Yağmurlu,14.0,4,1,2,25-34
6499,1995.0,20,6,Güneşli,17.0,4,1,2,25-34
6500,1730.0,20,6,Bulutlu,11.0,3,1,1,25-34
6501,4020.0,20,6,Bulutlu,8.0,4,1,2,25-34
6502,1770.0,20,6,Yağmurlu,23.0,4,1,2,25-34
6503,4045.0,20,6,Soğuk/Karlı,23.0,3,1,1,25-34
6504,1850.0,20,6,Bulutlu,23.0,3,1,1,25-34
6505,2355.0,20,6,Soğuk/Karlı,26.0,5,1,2,25-34
6506,2640.0,20,6,Soğuk/Karlı,21.0,4,1,2,25-34
6507,2200.0,20,6,Bulutlu,10.0,5,1,2,25-34
6508,3260.0,20,6,Bulutlu,22.0,5,1,2,25-34
6509,2775.0,20,6,Güneşli,17.0,2,1,1,25-34
6510,3255.0,20,6,Bulutlu,12.0,4,1,2,25-34
6511,1190.0,20,6,Güneşli,15.0,4,1,2,25-34
6512,2520.0,21,6,Yağmurlu,22.0,4,1,2,25-34
6513,1820.0,21,6,Bulutlu,22.0,4,1,2,25-34
6514,4000.0,21,6,Bulutlu,18.0,2,1,1,25-34
6515,3525.0,21,6,Güneşli,26.0,1,1,1,25-34
6516,3100.0,21,6,Yağmurlu,13.0,3,1,1,25-34
6517,4395.0,21,6,Bulutlu,14.0,3,1,1,25-34
6518,1980.0,21,6,Bulutlu,26.0,4,1,2,25-34
6519,1890.0,21,6,Yağmurlu,26.0,4,1,2,25-34
6520,2720.0,21,6,Bulutlu,23.0,3,1,1,25-34
6521,2640.0,21,6,Güneşli,24.0,3,1,1,25-34
6522,1645.0,21,6,Soğuk/Karlı,9.0,3,1,1,25-34
6523,3795.0,21,6,Bulutlu,13.0,5,1,2,25-34
6524,3285.0,21,6,Yağmurlu,24.0,5,1,2,25-34
6525,1530.0,21,6,Bulutlu,13.0,4,1,2,25-34
6526,2825.0,21,6,Güneşli,22.0,3,1,1,25-34
6527,2615.0,21,6,Bulutlu,22.0,4,1,2,25-34
6528,2565.0,21,6,Soğuk/Karlı,13.0,5,1,2,25-34
6529,3425.0,21,6,Soğuk/Karlı,13.0,4,1,2,25-34
6530,3675.0,21,6,Soğuk/Karlı,25.0,3,1,1,25-34
6531,2010.0,21,6,Yağmurlu,14.0,4,1,2,25-34
6532,1790.0,21,6,Soğuk/Karlı,22.0,4,1,2,25-34
6533,2565.0,21,6,Bulutlu,9.0,3,1,1,25-34
6534,1710.0,21,6,Yağmurlu,11.0,2,1,1,25-34
6535,2880.0,21,6,Güneşli,15.0,3,1,1,25-34
6536,2240.0,21,6,Yağmurlu,18.0,4,1,2,25-34
6537,4905.0,21,6,Güneşli,21.0,4,1,2,25-34
6538,3905.0,21,6,Güneşli,17.0,5,1,2,25-34
6539,60.0,22,6,Güneşli,16.0,1,1,1,25-34
6540,75.0,22,6,Bulutlu,20.0,1,1,1,25-34
6541,275.0,23,6,Yağmurlu,19.0,2,1,1,25-34
6542,65.0,23,6,Güneşli,12.0,1,1,1,25-34
6543,260.0,0,0,Yağmurlu,16.0,2,1,1,25-34
6544,65.0,0,0,Soğuk/Karlı,26.0,1,1,1,25-34
6545,85.0,0,0,Güneşli,18.0,1,1,1,25-34
6546,335.0,0,0,Güneşli,8.0,2,1,1,25-34
6547,315.0,1,0,Güneşli,20.0,2,1,1,25-34
6548,310.0,1,0,Soğuk/Karlı,14.0,2,1,1,25-34
6549,460.0,8,0,Yağmurlu,9.0,2,1,1,25-34
6550,390.0,8,0,Soğuk/Karlı,19.0,2,1,1,25-34
6551,425.0,8,0,Yağmurlu,8.0,2,1,1,25-34
6552,1005.0,8,0,Soğuk/Karlı,11.0,2,1,1,25-34
6553,530.0,8,0,Yağmurlu,8.0,2,1,1,25-34
6554,1075.0,8,0,Soğuk/Karlı,16.0,2,1,1,25-34
6555,390.0,8,0,Yağmurlu,12.0,2,1,1,25-34
6556,1110.0,8,0,Yağmurlu,15.0,2,1,1,25-34
6557,1005.0,9,0,Bulutlu,9.0,2,1,1,25-34
6558,1075.0,9,0,Soğuk/Karlı,15.0,2,1,1,25-34
6559,700.0,9,0,Soğuk/Karlı,21.0,2,1,1,25-34
6560,665.0,9,0,Bulutlu,11.0,2,1,1,25-34
6561,1110.0,9,0,Güneşli,12.0,2,1,1,25-34
6562,665.0,9,0,Yağmurlu,11.0,2,1,1,25-34
6563,770.0,9,0,Bulutlu,26.0,2,1,1,25-34
6564,970.0,10,0,Bulutlu,22.0,2,1,1,25-34
6565,700.0,10,0,Soğuk/Karlı,26.0,2,1,1,25-34
6566,735.0,10,0,Güneşli,10.0,2,1,1,25-34
6567,970.0,10,0,Güneşli,20.0,2,1,1,25-34
6568,770.0,10,0,Güneşli,14.0,2,1,1,25-34
6569,1110.0,10,0,Güneşli,19.0,2,1,1,25-34
6570,630.0,10,0,Yağmurlu,26.0,2,1,1,25-34
6571,530.0,10,0,Soğuk/Karlı,10.0,2,1,1,25-34
6572,630.0,10,0,Yağmurlu,20.0,2,1,1,25-34
6573,130.0,11,0,Bulutlu,26.0,1,1,1,25-34
6574,85.0,11,0,Soğuk/Karlı,15.0,1,1,1,25-34
6575,340.0,12,0,Yağmurlu,11.0,2,1,1,25-34
6576,445.0,12,0,Güneşli,22.0,2,1,1,25-34
6577,465.0,12,0,Soğuk/Karlı,9.0,2,1,1,25-34
6578,465.0,12,0,Bulutlu,12.0,2,1,1,25-34
6579,455.0,12,0,Güneşli,8.0,3,1,1,25-34
6580,535.0,12,0,Güneşli,17.0,3,1,1,25-34
6581,585.0,12,0,Soğuk/Karlı,15.0,3,1,1,25-34
6582,495.0,12,0,Soğuk/Karlı,25.0,3,1,1,25-34
6583,325.0,12,0,Soğuk/Karlı,12.0,2,1,1,25-34
6584,355.0,12,0,Bulutlu,18.0,2,1,1,25-34
6585,325.0,12,0,Soğuk/Karlı,8.0,2,1,1,25-34
6586,455.0,12,0,Bulutlu,8.0,3,1,1,25-34
6587,455.0,12,0,Bulutlu,15.0,3,1,1,25-34
6588,465.0,12,0,Bulutlu,17.0,2,1,1,25-34
6589,455.0,12,0,Güneşli,17.0,3,1,1,25-34
6590,375.0,12,0,Yağmurlu,11.0,2,1,1,25-34
6591,355.0,12,0,Yağmurlu,14.0,2,1,1,25-34
6592,535.0,12,0,Soğuk/Karlı,11.0,3,1,1,25-34
6593,535.0,12,0,Yağmurlu,23.0,3,1,1,25-34
6594,465.0,13,0,Güneşli,21.0,2,1,1,25-34
6595,495.0,13,0,Bulutlu,15.0,3,1,1,25-34
6596,455.0,13,0,Soğuk/Karlı,18.0,3,1,1,25-34
6597,585.0,13,0,Bulutlu,18.0,3,1,1,25-34
6598,495.0,13,0,Güneşli,19.0,3,1,1,25-34
6599,455.0,13,0,Güneşli,14.0,3,1,1,25-34
6600,325.0,13,0,Yağmurlu,16.0,2,1,1,25-34
6601,325.0,13,0,Soğuk/Karlı,23.0,2,1,1,25-34
6602,395.0,13,0,Bulutlu,25.0,2,1,1,25-34
6603,375.0,13,0,Bulutlu,8.0,2,1,1,25-34
6604,495.0,13,0,Bulutlu,12.0,3,1,1,25-34
6605,455.0,13,0,Bulutlu,13.0,3,1,1,25-34
6606,325.0,13,0,Yağmurlu,22.0,2,1,1,25-34
6607,115.0,14,0,Bulutlu,12.0,1,1,1,25-34
6608,75.0,14,0,Soğuk/Karlı,23.0,1,1,1,25-34
6609,235.0,15,0,Soğuk/Karlı,13.0,2,1,1,25-34
6610,130.0,16,0,Soğuk/Karlı,18.0,1,1,1,25-34
6611,260.0,16,0,Bulutlu,11.0,2,1,1,25-34
6612,210.0,16,0,Yağmurlu,13.0,2,1,1,25-34
6613,45.0,16,0,Yağmurlu,19.0,1,1,1,25-34
6614,85.0,17,0,Güneşli,17.0,1,1,1,25-34
6615,75.0,18,0,Bulutlu,10.0,1,1,1,25-34
6616,115.0,18,0,Soğuk/Karlı,17.0,1,1,1,25-34
6617,225.0,18,0,Güneşli,19.0,2,1,1,25-34
6618,4340.0,19,0,Soğuk/Karlı,8.0,5,1,2,25-34
6619,1880.0,19,0,Yağmurlu,10.0,5,1,2,25-34
6620,3480.0,19,0,Soğuk/Karlı,25.0,3,1,1,25-34
6621,1860.0,19,0,Güneşli,18.0,4,1,2,25-34
6622,3060.0,19,0,Yağmurlu,12.0,4,1,2,25-34
6623,2760.0,19,0,Soğuk/Karlı,25.0,3,1,1,25-34
6624,2160.0,19,0,Güneşli,10.0,4,1,2,25-34
6625,3740.0,19,0,Güneşli,22.0,3,1,1,25-34
6626,1730.0,19,0,Soğuk/Karlı,22.0,4,1,2,25-34
6627,3680.0,19,0,Güneşli,14.0,4,1,2,25-34
6628,1760.0,19,0,Bulutlu,23.0,4,1,2,25-34
6629,3290.0,19,0,Yağmurlu,23.0,4,1,2,25-34
6630,1495.0,19,0,Güneşli,24.0,4,1,2,25-34
6631,2355.0,19,0,Güneşli,22.0,5,1,2,25-34
6632,3100.0,19,0,Bulutlu,26.0,3,1,1,25-34
6633,2960.0,19,0,Bulutlu,26.0,4,1,2,25-34
6634,1030.0,19,0,Soğuk/Karlı,15.0,2,1,1,25-34
6635,2795.0,19,0,Soğuk/Karlı,26.0,2,1,1,25-34
6636,3545.0,19,0,Güneşli,8.0,3,1,1,25-34
6637,1595.0,19,0,Bulutlu,11.0,5,1,2,25-34
6638,1920.0,19,0,Soğuk/Karlı,19.0,3,1,1,25-34
6639,2230.0,19,0,Yağmurlu,17.0,4,1,2,25-34
